"V1","V2","V3","V4","V5","V6","V7","V8","spatial_position","cell_type","clustered"
0.0584613749636069,0.0976973386685621,-0.15329020028906,-0.02052992574682,-0.31814159131124,-0.312549895213451,0.523223057861418,0.45237261374337,-9,"B","Sparse"
-0.211324297219088,0.0852767222016508,0.675981879113847,-0.0679937037423191,0.0518503765888248,0.148403093155628,-0.22490510903324,0.0967859209947064,-8,"A","Sparse"
0.0215941568743973,0.105271146557933,-0.0489870453138474,0.0273766491036548,-0.288407243486039,-0.304375978382803,0.472938176783844,0.578786781164362,-7,"B","Sparse"
-0.165538602893272,0.065135555985513,0.69587502514689,-0.062507051643407,-0.109278720910151,0.010107915139528,0.0205561208449975,-0.0224961271044116,-6,"A","Sparse"
-0.0502323453109302,-0.126015524475811,0.130019867766682,0.0817659446374088,-0.0943820937845766,-0.114419887214449,0.397974054598125,0.454570159474661,-5,"B","Sparse"
-0.216616119101914,0.541475698820128,0.883533450255485,-0.217815035472249,0.0740900011274274,0.0586735339092625,0.0568288620777075,0.148783783187804,-4,"A","Sparse"
-0.101857538310709,-0.0416857588160432,0.154758105898377,0.0378167772208507,-0.00900132011941968,-0.179856978329405,0.458299398752111,0.355597118590355,-3,"B","Sparse"
-0.270267332948241,0.294512913153726,0.603976427441119,-0.323237944685943,0.00651539325793032,0.0079501995328401,-0.0517982430167822,-0.0436829976913125,-2,"A","Sparse"
0.0303528641404258,0.0636569674033849,-0.175652739555764,0.0856923010899319,-0.0349716686587095,-0.0355193928074691,0.271545082573194,0.603766636179378,-1,"B","Sparse"
-0.098060062003452,0.263630540102548,0.541479508468477,-0.306662238686145,0.197541905401908,-0.145646591707643,0.0397842208800339,-0.161777376538123,0,"A","Sparse"
0.00530042267305041,0.0516862044313609,0.00892072230732945,0.241677335378821,-0.141664553951885,-0.191783275187315,0.189655254128011,0.621613719562154,1,"B","Sparse"
-0.0304471226441323,0.396223504085698,0.627924766284034,-0.457524637590685,-0.132295111275522,0.032040231431661,0.00912673834882355,0.187786402105219,2,"A","Sparse"
0.205008468562714,-0.0215380507641693,0.0962527968484271,-0.0463987242966015,-0.103495898368262,-0.140050997913475,-0.00777011862348523,0.62887537305069,3,"B","Sparse"
-0.151569815603471,0.413174803373489,0.574920379820575,-0.241743104970098,-0.0214041239985383,0.1370003993971,-0.111989972139762,-0.0278454024963586,4,"A","Sparse"
-0.230916887564081,-0.0034067253738464,-0.139527434979947,0.0510132546878664,-0.0304370904099806,-0.0102109097899624,-0.00065189330724752,0.712403114873075,5,"B","Sparse"
0.0183143238826969,0.666809138596343,0.554519712443902,-0.415090538321678,0.171230497731928,0.00721667524147558,-0.0853623696727242,-0.0279072170787307,6,"A","Sparse"
-0.0709200762582393,-0.0741336096272828,-0.0446557216427222,-0.0996780742207522,-0.0442639293179094,-0.210275523924784,0.00651621444821855,0.781882485952922,7,"B","Sparse"
-0.130853219775976,0.391682770661025,0.45010164889833,-0.373556207223264,0.0373004655804915,0.00261002253262418,0.038230514254637,0.0904435464449695,8,"A","Sparse"
0.10255713696967,0.00377883991710788,0.00745511771737346,-0.00143074131669134,-0.000462345763389525,-0.0731048750364847,0.117780980481669,0.736442119743373,9,"B","Sparse"
-0.0703224884000523,0.579648920986573,0.438504026380894,-0.598893244644896,0.00204507085250325,-0.0102346513520598,-0.0727383529087536,-0.117669215774973,10,"A","Sparse"
-0.122071771225454,0.0436523478910183,0.00246749828261399,0.0034551067133851,0.0876674278703279,-0.141582706968024,-0.136391205020275,0.639981385949797,11,"B","Sparse"
-0.00350766928574781,0.550082761444916,0.192005811126915,-0.4327034325734,0.132821469603699,0.0498658043829925,-0.104168885898951,-0.0592997365655317,12,"A","Sparse"
-0.0138891362439045,-0.106332613397119,0.0736495964773442,0.0174726396981842,0.102349100062318,-0.109285924338828,-0.134443166430722,0.887172013826035,13,"B","Sparse"
-0.000854428236385484,0.769556260998743,0.360421948722087,-0.58908951162707,0.0712842320031113,-0.022622198144241,-0.0239029068152564,-0.195820517465693,14,"A","Sparse"
0.0385280401126331,-0.0349650387953555,-0.0265651625278222,0.0476133278302629,0.202058866085131,0.0507888065913408,-0.100899527422408,0.654431952973143,15,"B","Sparse"
-0.0182896795713264,0.604004905798224,0.296699713993426,-0.377592136895034,0.0914773270855634,-0.0783515789013048,-0.032132484216839,-0.0653779824760103,16,"A","Sparse"
0.0644376548518833,-0.0236279568941097,0.0134038645368463,0.0456236403179813,0.100689008681878,0.0889818681685423,-0.413387194704117,0.918134458719801,17,"B","Sparse"
0.016934837860328,0.718157051302474,0.270053180746496,-0.660869340852548,0.162688121419468,-0.131651040165169,-0.00914342755501383,-0.0913566048164992,18,"A","Sparse"
0.0331781963915697,0.110992028971364,0.164084616597749,-0.0435645469691905,0.153988390764453,-0.232258236341188,-0.143096573764839,1.00300038270669,19,"B","Sparse"
0.168874565791427,0.793666818630816,0.189112166998687,-0.544561475083909,-0.0105784167649752,0.0464967990785853,0.119160126851033,0.0333369970155182,20,"A","Sparse"
0.0435181490833803,0.0754053785184522,0.0168065383884658,-0.0647045631318269,-0.312667323611953,-0.20992036088131,0.728551176584602,0.220281920741662,21,"B","Dense"
-0.0325931585531227,-0.0499292017172261,0.116838387306909,-0.215764633501528,-0.300831745442122,-0.310430891898291,0.614828421730876,0.343187139286605,22,"B","Dense"
0.114880761845109,0.0214445309581601,0.105418102337692,0.0884250820028209,-0.516407108971115,-0.219305730041736,0.977570702980068,0.324099284983269,23,"B","Dense"
0.099350385596212,-0.0324685911490835,0.114526311038036,-0.0829477611624518,-0.471882807445048,-0.373182013971007,0.677681037244508,0.264627709048021,24,"B","Dense"
0.054839695950807,0.00945835281735714,-0.0577468001059557,-0.0573560270768283,-0.497551399013673,-0.258177228106949,0.646336684180796,0.356291148278958,25,"B","Dense"
0.0238731735111441,-0.0895363357977542,0.200248273029283,0.150390060900454,-0.320726559487939,-0.427486210990188,0.660297805760081,0.421889433702806,26,"B","Dense"
-0.0627906076039371,-0.131080153332797,0.0066700870930183,-0.0774144929605405,-0.299594977631387,-0.103088290204018,0.418995018927262,0.416724875459156,27,"B","Dense"
0.136065244853001,0.199721338474797,0.186685184470686,0.0845731540189296,-0.256835381361038,-0.0230872991552973,0.469735631168954,0.339253963245908,28,"B","Dense"
-0.0600259587147127,0.0600708823672418,-0.135090268603071,-0.126068287881878,-0.215198864347999,-0.0895491652431579,0.35067187945799,0.51453364761518,29,"B","Dense"
0.218733299301658,-0.125127136162494,0.00209835863542375,-0.0354542403073978,-0.307771706041667,-0.187557093874475,0.39756523628484,0.568265492732527,30,"B","Dense"
0.153261062618519,-0.0611165916680421,0.124991457096922,-0.00735560191364783,-0.324120066226347,-0.176027437422436,0.440918218685264,0.504557768898904,31,"B","Dense"
-0.0235700359100477,-0.118548008459731,-0.0715242187222796,-0.116865142442436,-0.0992394871822958,-0.312173171471697,0.254720907285025,0.515299222558694,32,"B","Dense"
-0.102642090030678,0.219881034888372,-0.0752688968217742,-0.0634748264908909,-0.103979648202465,-0.0693998807295078,0.412348698719355,0.517284691302396,33,"B","Dense"
-0.0710406563699301,0.131241297643351,-0.0938538703606894,-0.00288415529283144,-0.307170217869278,-0.157383839149252,0.344443411363266,0.764947227078564,34,"B","Dense"
0.025688370915653,-0.0265145056696353,-0.105251327933874,0.067069596873393,-0.142936094894647,-0.189856719577925,0.187246083618377,0.600395638729769,35,"B","Dense"
-0.0246691878462374,0.054319405923209,-0.0437159533180399,-0.165054654342511,-0.200183917758678,-0.253257012269392,0.262458658117455,0.5808931257141,36,"B","Dense"
-0.0347542599397733,-0.041433994791886,0.0331179172958982,-0.0349754239211268,-0.294832028210536,-0.129902688629932,0.276792857827642,0.369889191432274,37,"B","Dense"
-0.0951618567265016,-0.0476246894615578,-0.201421049792072,0.0756406438545484,-0.0499126937108355,-0.172704558428719,0.27025284460334,0.488111238216851,38,"B","Dense"
-0.00450277248089203,-0.0788602837850243,0.0211980433372292,-0.0538809159977593,-0.0500136634288192,-0.115373502921575,0.105017069111421,0.660830537726752,39,"B","Dense"
-0.0784904469457076,-0.0594617267459511,0.123667504641657,0.0227291921672942,-0.0289972049275791,-0.185302455626894,0.0790967952838778,0.713185705340023,40,"B","Dense"
-0.166794193658814,0.165090746733669,0.203757401824044,0.0492228570064431,0.0251871903305417,0.117344485482292,0.041947638875698,0.74420198980978,41,"B","Dense"
-0.0380226520287762,-0.00540281250854405,0.130117599220059,0.0267835015331683,0.114650666916767,-0.0408867214948182,0.156923805678303,0.822623865036385,42,"B","Dense"
0.0918996609060766,0.0119245236427584,0.0756774763795962,0.0653257679471382,0.0697961152521359,0.0803360329914738,0.0874433969995067,0.745016389127382,43,"B","Dense"
-0.0575346962608392,0.0243687429599092,-0.172673039911433,-0.012270866097738,0.0104249948431338,-0.275200447723273,0.0205349422463194,0.909848952575589,44,"B","Dense"
0.0607964322225033,0.123247587848534,-0.0601506708006782,-0.041367651359212,0.0214208682650479,-0.0482222696587354,-0.129480716814545,0.72019691190828,45,"B","Dense"
-0.161788270828916,-0.051606383094478,-0.0352046456582617,-0.264314895202898,0.104552728479747,-0.0583227217802022,-0.101263915714927,0.715462687218835,46,"B","Dense"
-0.00555619655245394,-0.0992507150392037,0.0703523902756894,-0.0092941018479472,0.17156692076845,-0.10093911651933,-0.13610044831059,0.737366784575666,47,"B","Dense"
0.0519407203943462,0.167569693240319,-0.0105671334003774,0.0430284696359987,0.0594294011670401,0.188142410877928,-0.318438233162683,0.958453547817604,48,"B","Dense"
0.0301153362166714,-0.0441163216905286,-0.125864862806017,0.053539884086815,0.167798763879695,-0.0959187024831743,-0.424942777566917,0.899890294232934,49,"B","Dense"
0.0105676194148943,-0.0723065969939874,0.168443570809411,-0.0555278351313252,0.305788591107414,0.0895765095728338,-0.225770745570773,1.01112252371681,50,"B","Dense"
