x,y,cell_type,area_type,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
-17,-10,A,Dense,0.16653572501185898,0.06281321447560166,0.8140349314033191,0.8527057457969376,-0.18913711236618777,-0.06063622886702405,-0.07665100928168922,0.21954890876433875
-17,-8,A,Dense,0.4375033345883751,0.21116781948951155,0.7961235854689167,0.8320473198733006,-0.02951904114364398,0.11538011180639218,0.05066479886912482,0.0967584718647162
-17,-6,A,Dense,0.4911764288148893,0.11797976675772147,0.6262159106637034,0.8658808434042926,-0.10415977389557872,0.15057003598107882,-0.08254004514614689,-0.0893879815107182
-17,-4,A,Dense,0.37738426972195127,0.015381343545669765,0.626316084215837,1.0997234336347645,-0.035145975274357956,0.0056796538871297635,0.12944090225607127,-0.030840672384301174
-17,-2,A,Dense,0.6434993598071269,-0.11142652498597022,0.4268225148651901,1.0509177519223587,-0.09626551295887803,-0.01117922567221917,0.05972736873011977,0.07699094249540665
-17,0,A,Dense,0.503974424918683,0.2137909086162313,0.4651280186463911,1.1130216956086016,-0.023532203292924995,-0.08075531115528402,-0.027676913706435588,0.05941788379063774
-17,2,A,Dense,0.584229672109095,0.10079234616208521,0.24539622531099647,1.1219378930139932,-0.16183026869487435,-0.026801625657978473,0.23923266808257357,-0.018638334069979584
-17,4,A,Dense,0.7571563893599375,0.0666522313679891,0.21101441206294055,0.9545798688403162,-0.07454164491108947,0.052022911919111764,0.1399626176108607,0.06668339654454238
-17,6,A,Dense,0.42263083582274863,0.24395732997007755,0.29061937602160026,1.0355495143035194,-0.06550625591820915,0.002268643848416835,0.004275415644241406,0.0043913502042495405
-17,8,A,Dense,0.8592986209909875,-0.114596212369695,0.26627312338869125,0.9319366503155755,0.08403653810816397,0.0022316556559238486,0.19022059714015402,0.09234684585057205
-17,10,A,Dense,0.658395376119345,0.0023549468302924426,0.3760313531368399,0.7995109208025214,-0.01562607277665812,-0.02522474373479357,0.06602123194492952,-0.01676420657561291
-16,-11,A,Dense,0.11790161760857332,-0.012780554893359927,0.7600694057931945,0.9244663726900588,-0.008637315484441452,-0.11359842668802274,0.0482169182343971,0.007537869059273445
-16,-9,A,Dense,0.3592615382992515,0.20185659420152552,0.7760714403742598,0.8427021221958384,0.048879614423072315,-0.16094543231281144,-0.04563707907920377,0.01438823734953145
-16,-7,A,Dense,0.1616647814746313,0.11534536708466617,0.6850052043596682,0.9372819530414039,0.07493574207036713,-0.15251655956600732,-0.1646602811376552,-0.06700558585271363
-16,-5,A,Dense,0.45094231734024015,-0.06529707366887144,0.6851434942507043,0.8678688561763291,0.12027281241460397,-0.1248167610160914,0.0010533192359416888,-0.01647629509630096
-16,-3,A,Dense,0.3734148515649812,0.21729717390328665,0.7632167905880153,1.0078568315939513,-0.010060322842528292,-0.16217584035351282,-0.009870999261447602,0.03623418658846816
-16,-1,A,Dense,0.4466227580837927,0.07828940977184701,0.5828448939623349,0.8563429784359561,0.014845060760144597,-0.03217645216624997,-0.02506089572343949,0.06322591933967947
-16,1,A,Dense,0.3799498098846148,0.03992763798324572,0.5218296389075083,0.8185794988788012,0.12712487561113658,0.12496534439084539,0.18622766553786188,-0.1454257958148497
-16,3,A,Dense,0.4717335398578473,-0.004317839062203746,0.40837302016100013,0.864244253723678,0.20737446154796466,0.08299583318016755,-0.08149824906068447,-0.11196523398592617
-16,5,A,Dense,0.5046687751952227,0.04301825931807958,0.4389784185330719,1.0222179986018434,-0.10466364806158655,-0.11389918645639935,-0.13700192469030614,-0.11087494084358943
-16,7,A,Dense,0.7054469009186745,-0.02458360857941347,0.3527288638410803,0.997512812214611,0.08231200259464727,-0.10401593941484287,0.07957410087995931,-0.055713269139981585
-16,9,A,Dense,0.8859649698114956,0.09245009120437725,0.255564740501495,0.9777392980636446,-0.07555777464993008,0.12274760735542907,0.2609945167323687,0.06852460373710546
-16,11,A,Dense,0.8898485090251511,0.08155684856738793,0.12476747257428526,0.9371329058816852,0.09073450078788113,0.1278144802172156,-0.059579511068775494,0.04159285087839739
-15,-12,A,Dense,0.0974539596232445,0.12387745884647361,0.9300671161975449,0.848155419857725,0.11519640893455976,0.056293193493624064,0.14692439594190573,0.14342475240559144
-15,-10,A,Dense,0.5013409114758955,0.07588784941520775,0.6632728675940377,1.0471910867356817,0.1297338320902956,-0.004875932446558389,0.14726246820267921,0.16457510973077116
-15,-8,A,Dense,0.3391706854137847,0.18669337486825663,0.7450097467268347,0.9661103027225708,-0.04983010746664976,-0.040985004169874564,-0.0892504326224485,-0.020096225046460008
-15,-6,A,Dense,0.2987392938022809,0.01354315161608341,0.6934883854292245,1.0631091742607948,0.0591037654551013,0.03541222186483482,-0.19861599284719766,0.12064946195219846
-15,-4,A,Dense,0.3109578797154116,0.20573244656823667,0.7965429164529851,0.999413276543402,-0.07619577962497458,-0.10961367555168607,0.010092580231413658,0.042316265760459396
-15,-2,A,Dense,0.5040875347145135,0.07554109510312595,0.49724062783001766,0.8471804361811268,0.05142606576831439,0.0924385697760768,-0.03493359966632474,-0.021420740082433772
-15,0,A,Dense,0.484793374947575,0.09695320640575658,0.4175808036311226,1.062624154355407,-0.08189348507772522,0.08535492233030145,0.07943150424515458,0.017949770308305617
-15,2,A,Dense,0.5176246627965575,0.18782617635564566,0.5354208408833676,0.9815332108466205,-0.0534005039848261,0.014202665696576147,0.07447887833642115,0.013340783876358835
-15,4,A,Dense,0.5709841677924591,0.1652435705453229,0.3426622115878586,0.6607083965994478,-0.0743298152201003,-0.0011948122404462046,-0.009913512886764737,0.17228190754418576
-15,6,A,Dense,0.6684659887954448,0.04119730028100316,0.3387355107374244,0.979662406020294,0.004731973804400534,0.11657078411024464,0.15396546108341647,0.06763747989282559
-15,8,A,Dense,0.8055463863119829,0.08121584743169888,0.1347103784305765,0.8926085255916355,-0.07389775096119601,-0.0975475479902696,0.0881041819101472,-0.00740514820774309
-15,10,A,Dense,0.7582282569224998,0.1942636132381756,0.3413964411016928,0.7957386316014106,-0.012453638783043825,-0.2234014396540082,-0.186807112432488,-0.10043605376647147
-15,12,A,Dense,0.7876373035477997,-0.11439097096813922,0.021511388565771256,0.9290000317594087,-0.11421390046271172,-0.124623152424569,0.030872832753090565,-0.06771410211975261
-14,-13,A,Dense,0.16458339284478363,0.29040423837519974,0.9234586506774348,1.161761351952684,-0.07522547410609043,0.033736758473112735,-0.03607112925300729,0.04476443930767144
-14,-11,A,Dense,0.14401165515985845,0.12748677414891815,0.757266278278067,1.0596198764513272,-0.00885082005203403,-0.08059089045297965,0.08976852872972409,-0.049930022210257746
-14,-9,A,Dense,0.3156682866808635,0.07917459013680186,0.7040883385289062,0.8138532962746685,-0.017181983609253448,0.16093676409173774,0.09395667638923094,-0.005718639402348661
-14,-7,A,Dense,0.3485642572895321,0.13603406783219432,0.6640060406219002,0.8891271110345524,-0.06679719180899267,0.03394066799311783,-0.11278636815703542,0.2329180931171699
-14,-5,A,Dense,0.4669675238147984,0.25862779413783,0.5777587510659637,0.89566638276083,-0.09169707681837791,0.05132300608432764,-0.07526803316894867,-0.14922217293812792
-14,-3,A,Dense,0.3915081141069588,0.29988288840937016,0.5746237168672721,0.9039841766896465,-0.017318640975113903,0.01777237400136115,-0.0384274679475935,-0.0016109291965730678
-14,-1,A,Dense,0.5401769232523461,0.18715510745759636,0.45029458187898197,0.9206198852180578,0.02598517439989192,-0.03437432975774038,0.08465662441054618,-0.09414208822764755
-14,1,A,Dense,0.6164331134269091,0.13841603745992484,0.4768733687399493,0.8306407860482512,-0.04207401948519687,-0.07449697436721131,0.07666020631734731,0.0653283440848822
-14,3,A,Dense,0.4285856790431558,0.27662419717034215,0.5449917202838997,0.9088226416432197,0.04200385782300203,0.14120159890613332,0.02878540634496664,-0.06919415286215028
-14,5,A,Dense,0.7272448905906028,0.04248753841262637,0.45208254229252987,1.020647285021868,-0.03513463739446009,-0.05445277372903362,0.11489290692231807,0.028574726281610632
-14,7,A,Dense,0.7001648843937036,0.2242504750720409,0.43040240748688313,0.9862304994676786,0.15522649143548659,-0.002053121580920528,0.12406243185909449,-0.015483134139670418
-14,9,A,Dense,0.8717172106782063,0.15036096089671597,0.3000452436775915,0.8504627145565977,0.1015612059260746,0.00026764052583123563,0.024643417881419948,0.04507043952688841
-14,11,A,Dense,0.9219325918607356,-0.008126425930845504,0.17228238006850022,0.9181519632853316,0.01196421879609954,-0.19021243185703535,0.06045258436087343,-0.13586376273906842
-14,13,A,Dense,0.8894871676982783,0.0029228885425191253,0.17414579562801688,0.7685774396564441,-0.12993068207222425,-0.06814029998504997,0.13069742988380026,-0.18224636600071462
-13,-14,A,Dense,0.09546730076159055,0.19024368992554935,0.8933117788497225,0.7767866478161923,-0.06673703346058,0.09291036089519498,-0.17760898805621508,0.02773223773664601
-13,-12,A,Dense,0.041497535560940824,0.16532811115634657,0.9972296656616364,0.8444541090672127,-0.15335356187771984,-0.1395904583767462,0.03961508659734125,0.13858781003668577
-13,-10,A,Dense,0.12453863291810685,0.24604128299969424,0.8408635845734473,1.0244558742010197,0.005551082424351003,0.04302475311168626,0.251430509537942,-0.14148538665450283
-13,-8,A,Dense,0.44393635720298485,0.20546470166938186,0.4550999563749645,0.7966688597148938,-0.09327753644613601,0.13384141991201112,-0.002937113657072291,-0.027900293466151405
-13,-6,A,Dense,0.38680500066824475,0.10409998324673306,0.681649179119429,0.7239802966196235,-0.12200302355181186,0.05024913022931036,0.04113210164135832,0.03143583751503301
-13,-4,A,Dense,0.45515475102564934,0.03841832564446873,0.6740297246933709,0.6956798239569009,0.11756048994600997,0.004516783061610709,0.16025104859856953,-0.06493401823266833
-13,-2,A,Dense,0.47358773987233715,0.0629169514267664,0.5352202700992275,0.8197762270566032,0.00311965064387795,-0.008006966645776973,-0.0165980712313099,-0.08996343144588131
-13,0,A,Dense,0.5864727418490505,0.25141239151510153,0.4521266335408975,0.9926316642625332,0.009736506301530879,-0.05290797423475418,0.10111305023133901,-0.040000163237090096
-13,2,A,Dense,0.6247078034019504,0.08539883097247376,0.5538645826103524,0.9676443111010592,-0.016475744384870008,-0.032874202683107354,0.063675126603035,-7.991094349591667e-05
-13,4,A,Dense,0.5542969014525635,0.1763574674498222,0.6191280168176505,1.0010742074163312,-0.0029009252860526997,0.08394825702488456,0.1767130780580204,-0.05898463977796406
-13,6,A,Dense,0.7260875106424302,0.2060450563193682,0.11080272425818077,0.9646645904493314,0.09396013747192418,-0.08112368583304724,0.00816437113200189,0.0778212482371743
-13,8,A,Dense,0.8268878967369924,0.12337405266028884,0.41422739880875836,0.9467687314011726,0.042795025710503545,-0.26496862844375596,-0.05007115268088892,-0.025452539798988878
-13,10,A,Dense,0.6695430050506043,0.1586179587064454,0.34182035250078335,0.782311233356693,-0.0924762586969455,-0.04115080437468191,0.07074228333522768,-0.042787552819552016
-13,12,A,Dense,0.863354439575091,0.23980690751657535,0.15881107341040973,0.7867961592192418,0.29511965979446037,-0.026560960960687458,-0.09731915069649125,0.0268910871200571
-13,14,A,Dense,0.8866159715998926,0.138723755979271,0.16673244879566423,0.9276402656186529,0.033794522012154014,0.007877969219431779,-0.07327749604523491,0.07735178126692621
-12,-15,A,Dense,0.06607060961304653,0.19773814456311145,0.7664402526599491,0.6313689989418592,0.04796091688780537,0.054396056887842936,0.0010710027679030698,-0.004908739473651176
-12,-13,A,Dense,0.15118196190872607,0.2002676871926014,0.7528250175842315,0.9166726690856681,0.16992665838581897,-0.04800152494222218,-0.09079645220219656,-0.06604394147700217
-12,-11,A,Dense,0.32337736487897706,0.12251778007383193,0.691843424930452,0.8578786068331243,0.17465364967114194,-0.02802483219266512,0.05867970770294541,0.0424291406642728
-12,-9,A,Dense,0.3641933771816561,0.3080064819799531,0.7466594078262622,0.8381246961094898,-0.21679074224817763,-0.26623356367820084,-0.11767286829235142,0.12157239192832658
-12,-7,A,Dense,0.28112723151886393,0.23112322164614213,0.6862258808738598,0.7827869004114077,0.2174252279021623,0.07974926868835065,-0.03556131918592389,-0.13978700155499754
-12,-5,A,Dense,0.47961312034421694,0.2696152599141373,0.6042637602023774,0.8131318097379222,-0.25868384943050377,-0.14589898803020618,-0.12006416906489713,-0.012053064430433982
-12,-3,A,Dense,0.5640099677164812,0.03843494480766485,0.7544920302672347,0.6845410789709228,0.04324124752062697,0.030096539230736227,0.10783571919498845,-0.10184591542296595
-12,-1,A,Dense,0.5286368593943689,0.05458062932212532,0.5734249070331461,0.8668861513462186,-0.10714907984428985,0.05141053008286938,0.056683782878769184,-0.06777238734118633
-12,1,A,Dense,0.5180725998604259,0.23660072697032963,0.4183009081964652,0.7983829076195366,0.23901561427314869,-0.18937214283323112,0.14903599815289845,0.06694975570550014
-12,3,A,Dense,0.652507267952735,0.22815187802771753,0.3416480634179374,0.7709612548306554,-0.04762209345076681,-0.028490359748477953,-0.0757596176861602,0.12781551703357358
-12,5,A,Dense,0.8272782072754772,0.14990699581435987,0.23439050289907498,1.0636079384497965,-0.08969775875339155,-0.12903001767802597,-0.12119422262768509,0.03731333914747823
-12,7,A,Dense,0.6439203936605777,0.0803670591851871,0.32912314457721004,0.6598791962504441,-0.06709092083210072,0.06485502035748632,-0.053153605487444515,0.08465115871410211
-12,9,A,Dense,0.7314533625087248,0.25676495763825613,0.13846692957654846,0.9650051464582329,-0.08561941986867927,0.007957702062960995,-0.03187274233620509,-0.1107461328116468
-12,11,A,Dense,0.7889970803412274,0.12937651510728831,0.30362960099050973,0.7340969304402831,0.07718272163986968,0.1179072011284753,-0.009638883099567931,0.07850891007532597
-12,13,A,Dense,0.6799413396397552,0.02504680677579038,0.07017908410275725,0.8037941011657463,-0.03992074590507505,0.01699642820361175,-0.03075264351366598,0.14694095296832657
-12,15,A,Dense,0.9192074418442153,0.08656334647067958,0.25503350476186265,0.7737137078096009,-0.1932097266386256,-0.07420734496322633,0.0648612229063066,-0.16193408691895905
-11,-16,A,Dense,0.023749476307969433,0.3176599237436015,0.8616359432809403,0.8134526423866867,0.14212475257581522,0.053772670104849755,0.0637429221669286,0.06465407345217379
-11,-14,A,Dense,0.1220361202104537,0.2546106217774218,0.78120515426029,0.792703046078325,0.23321177016101857,-0.16540983672563403,0.07708046152647807,0.1675497496010796
-11,-12,A,Dense,-0.009673419703056269,0.2990097163753324,0.5486716053901052,0.9389576968499372,-0.10710418353855414,0.06281442203822553,-0.0258651841186265,-0.025697842333407273
-11,-10,A,Dense,0.30007771675146566,0.1941409297731494,0.7462459801782071,0.9114857094810888,0.10593212352836645,0.01971553060365277,0.04693153447547261,-0.06479094362592419
-11,-8,A,Dense,0.25817568886824616,0.2530350710009977,0.6281629280040014,0.7221061754488582,-0.054985907837945804,0.06558894429555857,-0.006658574033879389,-0.039263086169709284
-11,-6,A,Dense,0.41806308822306565,0.36968160086895957,0.7045334498041138,0.7985224838636091,-0.02731123422878766,-0.1152821355888307,0.05128939818892957,-0.027723016932682743
-11,-4,A,Dense,0.3916482032242593,0.03280359332572333,0.5249842897829247,0.7372133917530198,0.03329503447257132,-0.14254314497397505,-0.05075785728885307,0.10683413483940155
-11,-2,A,Dense,0.5364680523557686,0.19928417943445276,0.6221594355892234,0.7266180612045022,-0.01212310261271908,-0.170439866798463,0.08627054772549475,0.016976236244700415
-11,0,A,Dense,0.5904195814076248,-0.004841607447383434,0.6782412324594717,0.655358771475615,0.051387060464647506,-0.0232788192276963,0.2478542012033887,-0.02815208581375611
-11,2,A,Dense,0.6337644142000896,0.2194249457214838,0.5179429590696074,0.7751154286774954,-0.07886050043984563,-0.04377781044847719,0.06133439566185207,-0.11415004590099005
-11,4,A,Dense,0.6771148502057264,0.1497507947995041,0.3453471959307721,0.8467451830637535,-0.04795689273174927,-0.029491226766924467,0.08464664168260783,0.09228402715274912
-11,6,A,Dense,0.6938576983854446,0.15193913142602877,0.33202780080598293,0.8483854385691384,-0.019858554106973174,0.19605679382237307,0.10703154269865683,-0.13468086066642013
-11,8,A,Dense,0.7048419579079277,0.19432482020217448,0.4548655782795861,0.6888780149537516,0.07411098759063707,-0.06519394259647784,0.031716584448337505,0.23964011897241685
-11,10,A,Dense,0.6933501198223185,0.15788970148456427,0.32946997795479666,0.6804818323163684,-0.05588322926698189,0.10972257331197,-0.1288693798325001,0.09227741186910346
-11,12,A,Dense,0.7526735341650039,0.2618403556973694,0.08661947701019114,0.8950610377702933,-0.0829419444026139,-0.020860714369090348,0.09682845661973222,-0.09437662822001638
-11,14,A,Dense,0.8585505011501442,0.2558622885699463,0.0051524698901121435,0.7185564181546511,-0.10873517077567595,-0.09517822126146827,-0.055197669388873966,-0.09980471731421627
-11,16,A,Dense,0.9056682918942811,0.2112132682005548,0.16825541495269283,0.7337021736528682,0.026978902391120108,-0.01903536258933725,0.07134928020672575,-0.012294884459282361
-10,-17,A,Dense,-0.21374594070649477,0.22735294995056457,0.9379052890324073,0.7682247830449576,-0.14571458261086448,0.15701006427519623,0.11154019885569977,0.22492626663252438
-10,-15,A,Dense,0.21129907446801693,0.19265192086339344,0.964350609946344,0.8659368765534154,0.08922558115060931,0.03711019603293509,0.1513032037770793,-0.012875856407503323
-10,-13,A,Dense,0.08122588151904352,0.22558576527610888,0.9017069962023463,0.6461291241294244,0.00829173897511967,-0.02885207360232476,-0.027616924014010488,-0.17791046780916323
-10,-11,A,Dense,0.0841875619219781,0.2326000300805646,0.7408588533724173,0.7734347317516863,-0.1401178386930101,0.08094212757396517,0.025668120029016236,-0.011460203908417219
-10,-9,A,Dense,0.19463194793217298,0.2933664265065446,0.9573419896753332,0.8061708241750332,-0.01694556548263618,0.04580665206732178,0.06780393683837879,0.03830985133266894
-10,-7,A,Dense,0.2185181948564403,0.09816926919536373,0.5863002294674886,0.8160347300903218,0.02476393317451954,0.029141792084519287,-0.11091649370438668,-0.07914506506540678
-10,-5,A,Dense,0.40025732172272743,0.1712117274781137,0.6758837271304703,0.8543062249825065,0.0012490746884066411,-0.047615257953128834,0.06876107354110754,-0.0012577649742340179
-10,-3,A,Dense,0.4436557415286977,0.19068189610767783,0.6044371253638852,0.6285053897745607,-0.017554987460042075,0.1441772856258756,-0.08891168604365429,0.028706904371244353
-10,-1,A,Dense,0.5367510486662279,0.2807317982155368,0.651150516008579,0.8380857747510687,0.19935623988394283,-0.13589276392183158,0.037796584915246005,-0.05598974677675107
-10,1,A,Dense,0.44550535582545164,0.21545862211391487,0.34810216262904503,0.8115360555678419,0.08005290161606844,0.0231378929058169,-0.08319850015856797,-0.07536993715630422
-10,3,A,Dense,0.4321691646220861,0.2826376077463478,0.3765216377237414,0.6777251569776678,0.016231780947549842,-0.14890559680155546,-0.004817066187551122,-0.045882865840215184
-10,5,A,Dense,0.49891701115449727,0.04708818588199784,0.33400771251869893,0.8090633941835844,-0.14793735205618896,0.0537606348847432,0.04947934569805642,-0.09960203884140495
-10,7,A,Dense,0.717020493399048,0.22816264297541355,0.27846723861254674,0.7243274338758734,-0.012145215141614788,0.07164567491403027,0.09368005906722567,-0.09294778571647812
-10,9,A,Dense,0.7126681238695853,0.21978990785561023,0.3620632964903769,0.8822958665982292,0.019965023120313192,-0.04232526241790956,0.037968571134530865,-0.030193798587633647
-10,11,A,Dense,0.6466567761390756,0.15740338773855636,0.29117623210589405,0.438494056625834,0.004419451297334373,0.11368949969135972,0.017861319743220475,0.1196683674339657
-10,13,A,Dense,0.8967969280249097,0.3872121371066872,0.12134306421022081,0.6645214745355723,0.06164348278702614,0.06500383348494176,0.05168514283394056,-0.1433524935078215
-10,15,A,Dense,0.7275300614262763,0.11144538238840296,0.13696151593151207,0.580818122084261,0.0607182660909134,0.1205565524364425,-0.10709775474137453,-0.15744284036598388
-10,17,A,Dense,0.8967804015749622,0.16821503131929755,0.09119150692798084,0.8777042889604888,-0.020836500534805277,0.01033965805259746,-0.0708072939775065,-0.06310528925206929
-9,-16,A,Dense,0.26361986977128526,0.27175521412268516,0.8672757633184006,0.7184202766397815,-0.1433821186230524,0.2666467710530158,-0.042042159388895085,-0.10264724950383951
-9,-14,A,Dense,0.1030292644549087,0.3875387627586099,0.7600678523671031,0.6610842349773647,0.06301232104308556,-0.18061642083789786,0.018839263213498065,-0.08685984319467288
-9,-12,A,Dense,0.2004361137729631,0.45338268030878204,0.7877855961691784,0.7965916872974853,0.022197220137759256,-0.07456813779703693,-0.1299412908171348,0.09623911466423529
-9,-10,A,Dense,0.2507790175007443,0.24648948214743255,0.8142794321479989,0.7784965324292916,0.02577587786024517,-0.031256588405815626,-0.018673351265011153,-0.18957091905446863
-9,-8,A,Dense,0.3170560489545259,0.15938257593359179,0.8778192713352746,0.47560546761173617,0.08516948429954513,-0.021623904339876193,0.029289259379092908,0.01604568043639121
-9,-6,A,Dense,0.3394716436226928,0.2775157134423567,0.5533477193784623,0.664288279207004,0.07157645702414514,-0.2675054028235318,-0.06357526824899737,0.014356999818401939
-9,-4,A,Dense,0.3672183658310547,0.4358913909718125,0.6255956511255819,0.552551492272142,-0.09060776601175595,-0.005320430226885978,0.10059478593597343,-0.22493906698447552
-9,-2,A,Dense,0.46744220011364723,0.22996047095088534,0.4783774420969475,0.7774095527543247,0.1539056085100207,-0.09241391445750606,0.0543793298105204,-0.013711049344995997
-9,0,A,Dense,0.4753435812348472,0.11056430645539567,0.6623937069166352,0.835601323687837,-0.10078320523486117,0.14333890716484396,0.010118288488733676,0.12838868623433727
-9,2,A,Dense,0.5964760676493032,0.28504224713303206,0.47770957823480054,0.7929627996151731,-0.0595765864046395,-0.05515256818379408,0.09053551128643544,-0.1904554503938063
-9,4,A,Dense,0.7810566652592874,0.18234847381034708,0.43059928637305456,0.7441738651334516,0.252572319226632,-0.010605847628658058,0.011649018092283251,0.12406808322122653
-9,6,A,Dense,0.7379019581130312,0.1682819859080807,0.44564810646734876,0.8005577725328881,0.029669320911200454,-0.07910622181337353,0.09155921472883846,0.02841625706973676
-9,8,A,Dense,0.7472027442916505,0.20920215841401865,0.32870949138333905,0.7094753320029856,-0.0915406741151848,0.01884483546263499,-0.014518865946091404,-0.13546414973563423
-9,10,A,Dense,0.8286754440033731,0.34652371529066106,0.2969552188626896,0.7897585739936618,-0.14574864541813368,0.14475327817878123,0.22922116403667125,-0.032854779239128
-9,12,A,Dense,0.7791315223135178,0.29336301224404376,0.15256845418251155,0.653947564842801,-0.13635191276756925,-0.09735671976057168,-0.021071625965618082,0.153941796003272
-9,14,A,Dense,1.0115998051291697,0.2316408992525237,0.0302568034911897,0.7072998000707134,-0.037788716352667485,0.0630922852706151,-0.09900747587966935,-0.11663674994952405
-9,16,A,Dense,0.9572279796229671,0.45816088700686985,0.19271110897080407,0.7195261019422977,0.0024421991681113624,-0.003196569088043541,0.24891803124160408,0.02561319432815173
-8,-17,A,Dense,-0.013320766385476093,0.47405240045342767,0.8343576541093822,0.8337537554011628,0.15285260195788938,-0.051345531781629365,0.08657935664459301,-0.05138497066975575
-8,-15,A,Dense,0.11841905419721192,0.34154305067721746,0.7892820654652165,0.7505231350456459,-0.03804210653176959,0.05212242696820868,0.015873633293983707,0.07567201835681908
-8,-13,A,Dense,0.07519626723141622,0.09482146791632817,0.9780680904330398,0.7578560060799472,0.0455317691307612,0.05814045985698685,-0.0848399106540652,0.06010687827965541
-8,-11,A,Dense,0.17006318988286548,0.2216983055704107,0.6550040863400657,0.7180383180001224,0.265000857607621,0.045228468412497336,0.07885849186852999,0.059315956638686954
-8,-9,A,Dense,0.33204194835394596,0.20004772188720815,0.6962740175103561,0.7374387443434367,0.07623637308789044,-0.022530968084380945,-0.06718819841120054,-0.13618360005728272
-8,-7,A,Dense,0.4375955811603381,0.43381931326376444,0.8561718829903828,0.47010657562749614,-0.1234719558331209,-0.06500361797009686,0.007328768209833124,-0.00031962248511765106
-8,-5,A,Dense,0.5693602714335796,0.36380292295628475,0.6767332435594163,1.0021153516268146,-0.11920375546688183,-0.08997215617233593,0.04006690113541905,-0.13135389236854217
-8,-3,A,Dense,0.2783112639554897,0.3038060237066396,0.5447181021446671,0.7041154929018133,-0.024202987576281563,-0.023753813989392594,0.0399052721658541,0.06590931009249315
-8,-1,A,Dense,0.5354263675474532,0.22763932170135423,0.48163230940149027,0.7700814636364143,-0.12444681077974651,-0.014634843444948118,-0.040921016374174765,-0.036400767328226606
-8,1,A,Dense,0.6832667199231078,0.1784227758897956,0.4224982048427765,0.8574609208713412,-0.19253203068954514,-0.08459573967609407,-0.12932910979146214,-0.152410254855926
-8,3,A,Dense,0.508560906957012,0.22380415105479728,0.3446218186123433,0.7429722547751891,-0.16467117291432723,-0.048520507995040346,-0.04807103036934126,0.030394202330746408
-8,5,A,Dense,0.33935928646433633,0.4912035917408555,0.45031646038667517,0.6201284487381339,-0.019308925983970642,0.1519873966437896,0.126408355236845,0.026666179210974653
-8,7,A,Dense,0.6442936860921927,0.3022706132503854,0.3176908372577979,0.828090758853746,0.037334457284023785,0.06142761413413215,-0.06533556460669687,-0.10797406403173954
-8,9,A,Dense,0.7878097896132671,0.27408056520210344,0.04110892747036232,0.8215264972491858,0.09570358639551602,-0.035020309190787406,-0.05007627150360905,0.29709352037276754
