x,y,cell_type,area_type,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
-16,-5,A,Dense,0.36655017698698916,0.16518671565932852,0.7504702845158853,0.9066007645073956,-0.16075598643689742,-0.12392583948534726,0.02096594152746258,-0.05089636257074988
-16,-3,A,Dense,0.4184952003597479,0.07801733630719118,0.5313252810665867,0.8627767658177892,-0.06176518954343502,-0.22961809531372382,0.0622207144043402,-0.09020515543575104
-16,-1,A,Dense,0.3867179023988463,0.0626680778138232,0.7675773316349759,0.9928712041497408,-0.12391070756539009,-0.0828497024780246,-0.0375196380323937,-0.10150941918278687
-16,1,A,Dense,0.44523003835265035,0.28790124059053,0.25249801939336514,0.7847352311196663,0.07197579421481819,0.06045153263553668,-0.035834015202122226,0.10075136898369222
-16,3,A,Dense,0.5104843858450523,0.1475792141167227,0.402140592501244,0.878976452210842,-0.17785875840065168,-0.10858251288851856,-0.04644042623093877,-0.08082657216409264
-16,5,A,Dense,0.5485345067127645,0.10396738904622208,0.3914281285507192,0.9989462819301588,-0.029396694766418225,-0.0660321139473447,0.06934789119139938,0.014338846734225108
-16,7,A,Dense,0.5065870030259575,-0.09178842733824205,0.2798126091053019,0.8452030981089405,-0.008343796979036087,-0.027165511032605328,-0.11225448062444139,0.11695899924277736
-16,9,A,Dense,0.7139030308563551,-0.023019065448158932,0.4381162851573842,0.8519985263473214,0.049968511030293386,0.003793783544760203,-0.0230866373844769,0.0859587886979802
-16,11,A,Dense,0.7507606192315749,0.16026788709585035,0.10201126313369385,0.8955570522235775,0.03674816654743044,-0.09263811299815385,-0.07095798547491726,0.2088442772869925
-15,-12,A,Dense,0.02561219509199361,0.19769017184851984,0.9016345853498771,0.994422719451844,-0.13192471945987674,-0.22468893339846052,-0.06243453897132241,-0.0006521315229458063
-15,-10,A,Dense,0.29672154421934893,0.24630907241508723,0.7828871212999627,0.8729322525660258,-0.09077561801469204,0.05532512199847837,0.055229993767952325,-0.15648027713620552
-15,-8,A,Dense,0.2990081041546572,-0.04829405442597376,0.8187029885567565,0.9992456895137385,0.03676492929914216,0.14816634024625988,0.056288086017435485,0.046328853011810625
-15,-6,A,Dense,0.34645673002224137,0.2625651304162225,0.7208476952642864,0.8750901837624534,-0.006176419986012893,-0.12961166642498945,0.057312781324120016,-0.1776246333466452
-15,-4,A,Dense,0.3866768671755871,0.18667833410656348,0.6000227128369899,0.8673375339223327,0.14769344261182746,0.08333339117803072,-0.05312142946075985,0.1228980502489062
-15,-2,A,Dense,0.3836376463497521,0.08653025605409936,0.514129397776082,1.067206507081374,-0.041619440488525394,0.18486088332964115,0.009175248444837287,0.09553005582377529
-15,0,A,Dense,0.5876046792529794,0.08621284729495571,0.5466670981966081,0.8338778697812931,-0.1912254975419777,0.01998104337187135,-0.11302037246739238,-0.12417605754816244
-15,2,A,Dense,0.5860492206718582,-0.049467240999099715,0.29543381350494724,0.8558847645869623,0.005898422158959738,0.022421640429079303,-0.028854869587570484,-0.033286040438251126
-15,4,A,Dense,0.595924472004742,0.2755146237076974,0.5147900079526504,0.9090956357557792,-0.012951724686344077,0.057239031117567576,-0.019426913197851933,0.07396531517246714
-15,6,A,Dense,0.466959128091376,0.14956337093947436,0.38533155822131027,0.8572546364430825,-0.04590903102189918,0.06082461916849685,0.09784221120280351,0.18296202017160873
-15,8,A,Dense,0.669557656526524,0.1489944765986329,0.3795135430500327,0.842292028478998,-0.08468509661253647,0.018947982122108065,-0.017280173739646437,0.10581183250871502
-15,10,A,Dense,0.7999198787578132,0.2225388424214813,0.324982858155515,0.8977399900216714,0.14185313451480366,0.11373145423647293,0.17611881248673739,-0.09823035803773146
-15,12,A,Dense,0.9279752593072577,0.04633599271580621,0.047628110774245586,1.0575836975824953,-0.059381140806870514,-0.13554475031122892,0.1450927548279212,0.11905485943435962
-14,-13,A,Dense,0.17915213990532675,0.05129650297333681,0.8912482084299147,1.0731072722035349,-0.12926253471522628,0.13845320475939063,0.05737444210044132,-0.11410085097527384
-14,-11,A,Dense,0.1993754330751793,0.3368761498185874,0.8070023621039187,0.7623605459919189,-0.03613105619672905,-0.021345677935043827,0.11806409124521447,-0.053360030643916694
-14,-9,A,Dense,0.3852400246181469,-0.0901029365669854,0.5536738805425554,0.787180817737837,0.06870657958589163,-0.003228061104947033,0.09583858198420425,0.019405194360587404
-14,-7,A,Dense,0.1887833648130073,0.009289445412864653,0.9145744015262685,0.7965101074866604,0.003402741107223205,0.08946471875738723,-0.1542801515209646,0.037006111526895535
-14,-5,A,Dense,0.35604778462160325,0.15285292495418706,0.6322967940592152,0.7426342370406902,-0.006468860503251849,0.12292147842970505,0.1218194711754256,0.14526167454861794
-14,-3,A,Dense,0.32942053967160534,-2.634274329671449e-06,0.6785055198212556,0.6368066663346913,-0.037058276240078285,0.017847666388538973,0.010343812930810638,0.0017613251933657316
-14,-1,A,Dense,0.37614760779849077,0.17873318541024164,0.5727527758283417,0.8443545351785576,-0.12172826922204794,0.042019154289499164,-0.03998990621311371,0.04809080927488954
-14,1,A,Dense,0.5060633667672012,0.10054817682993068,0.4586901386184049,0.927555976807419,0.03195246707829554,0.1191899334413573,-0.0064077764148716635,-0.19080021371233077
-14,3,A,Dense,0.5396420927149126,0.0373231467892334,0.5219998104385443,0.8908445270851082,0.06715311717290534,-0.07725687487562408,-0.027999330187447977,-0.02395019220217498
-14,5,A,Dense,0.7432623249214164,-0.057385981841194256,0.4190451515621716,0.6602111823126803,-0.20650830462563208,0.047263034584340564,-0.09849931258170153,-0.1423682636883923
-14,7,A,Dense,0.4990262531583236,-0.010043758210843523,0.33626536192438894,0.9077517576321114,0.09619871890718411,0.029724427338012407,-0.036311666115556654,-0.02243189708781048
-14,9,A,Dense,0.8228005924975135,0.028383423158977544,0.25689393700411867,0.7153749116572413,0.09577916144729057,0.00022879361435040494,0.06188862980231537,0.024353020418634463
-14,11,A,Dense,0.7834333112908355,0.13999577038699065,0.3091639663800674,0.8991191599002027,0.23490757867007575,-0.04958781720101493,0.011053531747394013,-0.18593367716600576
-14,13,A,Dense,0.8466544107909699,0.24943021634826334,0.09680897286159873,0.957627812604751,0.10753434019568978,-0.08877695115385408,-0.11212437400943918,-0.09665878909853153
-13,-14,A,Dense,0.12476660485162573,0.17646359488397914,0.7629121158139095,0.6823180497084109,-0.040930847409572126,-0.10766791274710136,0.07547332980678093,0.01918977358730361
-13,-12,A,Dense,0.3790447907947708,0.16264408366726954,0.8465298306561794,0.8644323467499208,0.029527994062086838,-0.1432671289739653,-0.09006713825124801,0.08468821038849139
-13,-10,A,Dense,0.22531968200793812,0.21878527246756846,0.673098859483236,0.7859494885248322,0.05518859718221541,-0.04975724983092139,0.11885968230870081,0.03873714806329899
-13,-8,A,Dense,0.3217922324563469,0.26328389207169356,0.7986409878708106,0.9497900776236627,0.06904726861215131,-0.09128109192965131,0.11801281737415277,-0.08784738013420601
-13,-6,A,Dense,0.41635115451715676,0.09812796851661953,0.7451771719426687,1.014009324442077,-0.05964114079688796,0.08316167861804036,-0.045965677227299696,0.1291273839015879
-13,-4,A,Dense,0.43691484953035026,0.20682019034973803,0.7198659153960784,0.9682571884114463,-0.06792306531929551,0.13890243629627616,0.004556388114189832,-0.028321803894523257
-13,-2,A,Dense,0.3908107842652325,-0.0052387741996020865,0.5295014846543984,0.7938142792118429,0.01263141994832002,-0.04841184945848177,0.23883719928704386,-0.3170425735878056
-13,0,A,Dense,0.5210600839297642,0.253678699952932,0.6604339108308597,0.8014167387074572,0.06719446078144975,-0.09748065759228419,0.027908385834518518,-0.017025824679590552
-13,2,A,Dense,0.5260711229187579,0.23181278631226204,0.5900989574815532,0.7546616983239028,0.008450514569286258,0.009297924652940966,0.11663705456692522,0.01488768039176911
-13,4,A,Dense,0.7234199295366515,0.022839140407806935,0.2702825920967909,0.9794967016790397,-0.08220760118279274,0.06037905202778942,0.026784363786633333,-0.03756336657655356
-13,6,A,Dense,0.7930061458407769,0.18175023221947917,0.34242003584852737,0.9461114451481523,0.03268554006104373,0.030904744303265393,-0.10084487325473497,0.0887079776446287
-13,8,A,Dense,0.7392037270277323,0.22621703832098605,0.247097716008256,0.82795229942411,0.015532499919940147,-0.044025920438640044,0.21850948950361124,0.10710805004028051
-13,10,A,Dense,0.555709259635211,0.045741722099602505,0.3112072828171752,0.6865678897737705,0.008446678638994743,-0.07057734830953652,0.10287689914234806,0.008108254290082372
-13,12,A,Dense,0.7677246795353864,0.2395784379852034,0.1991703220676683,0.9149993826149397,-0.01242857771624363,-0.0010867137034972145,0.07946003829452114,-0.09951739598992375
-13,14,A,Dense,0.9233893712606049,0.19464577789616547,0.1871811570526501,0.7910891817928729,0.010716991525959622,-0.1198951397993876,0.06002129657442778,0.12025765052252275
-12,-15,A,Dense,0.12325459484937852,0.028331826813405292,0.8534889409164695,0.7339289710182026,-0.040980124379353305,0.05995775412453558,-0.14961588131646497,-0.03126684457323573
-12,-13,A,Dense,0.24368461937123956,0.3075829541494088,0.8644333544834317,0.641099904549655,-0.034718649511226246,-0.22012434734509184,-0.16320148850264174,-0.14974466686057486
-12,-11,A,Dense,0.3468492133026987,0.25817807312757285,0.8737034169119167,0.8307236647901985,0.05343648986363834,-0.0523575988406583,0.003390272368233751,-0.17739696161121296
-12,-9,A,Dense,0.19455291903332408,0.178206772146933,0.7688386243776743,0.7880381117981872,0.029353752996864053,0.163673996183064,-0.23843067887857458,0.20826603221097978
-12,-7,A,Dense,0.35887571558571424,0.046008769446545694,0.7479711075389104,0.7496353294326813,0.12920603343265227,0.09524619705361695,-0.04919569048694831,0.10488641418753622
-12,-5,A,Dense,0.3654994120461804,0.2533723838279283,0.5647646425356443,0.7433930006374317,0.11249325453032409,0.09703162017882815,0.10386060692088167,-0.17793989305072208
-12,-3,A,Dense,0.32705584866394066,0.2706929701648906,0.6575879896206343,0.909653475952105,0.13784673554538082,0.07165893397596516,0.017962227263192344,-0.14940377932897506
-12,-1,A,Dense,0.5991987893638061,0.23660657752346295,0.49199519678938053,0.8555942953351368,-0.07670674554003006,0.004304087085038765,0.03383574419359597,-0.09764000486637975
-12,1,A,Dense,0.5217903592772505,0.2695306808209449,0.4941917444497788,0.7801920652456272,-0.010697146985848007,-0.010619409003975316,0.1177184963184339,-0.08418216318681523
-12,3,A,Dense,0.3354161352427638,0.3039016211919247,0.310734193455638,0.6961336808225418,0.02431346551384891,-0.06314370274831833,-0.06534628957248072,0.03807780713650517
-12,5,A,Dense,0.549838133926987,0.10079204144252708,0.21130581751979066,0.7769929767934652,-0.023492427152097463,0.008198881382471938,0.010291739052323723,0.07714017949037666
-12,7,A,Dense,0.6843215207845188,0.18674905411301662,0.23453489667201194,0.756565389202929,0.02398577458492966,0.004092474872892285,0.11526481032616925,0.08371544863313846
-12,9,A,Dense,0.7047262013925876,0.09807956834607866,0.23138180533510255,0.7267145873289842,0.2202013924659616,0.10200365069020899,0.004932816579484363,-0.04973543714140932
-12,11,A,Dense,0.8471188187227686,0.3178762620916878,0.2369517921502076,0.8245368490522844,0.23378277453883,-0.1031025275147307,0.1530334564354411,0.0034807540499832202
-12,13,A,Dense,0.7618853223543768,0.2525429774673986,0.080591765881835,0.9029419122930039,-0.08839988567464407,0.08767141863861161,-0.002305055608546619,-0.047655380143352466
-12,15,A,Dense,0.8648548332023428,0.19712927364896052,0.10648551273625378,0.7830088276965582,-0.02217814037161355,0.09289320135322152,0.26378817522602,0.07732399866657592
-11,-16,A,Dense,0.06316361743702663,0.2847085452284863,0.9323982355846026,0.757965491419634,-0.03467715767667122,0.08569755369827861,0.23246989143234176,-0.14127257589005562
-11,-14,A,Dense,0.0798942590510382,0.21893575461449333,0.871596998289724,0.8629213587106481,-0.05125887969785088,-0.01878594010087195,0.20578111770977625,0.07549587661419645
-11,-12,A,Dense,-0.009975339622151164,0.06714573339663224,0.772015741443778,0.9370615992609229,-0.08143981874463238,-0.032623370444135956,0.07841464163534985,-0.061912294824993164
-11,-10,A,Dense,0.08618957945924635,0.27043664897583314,0.776094695407224,0.5867059570434414,0.010801412097950092,-0.03580794461793189,-0.12232202300619299,0.014432647172603683
-11,-8,A,Dense,0.019138879499790595,0.20639259530855664,0.6154309774800265,0.7525418071947074,-0.02805020534116174,0.1471585082569894,0.214300705458491,0.024503866431540594
-11,-6,A,Dense,0.31511007347537834,0.09275016999033786,0.5289466781211365,0.8098096302104031,-0.14387201010568695,0.14554344839153252,0.038243331569253546,0.17984800871381176
-11,-4,A,Dense,0.45002736496521134,0.39220187874698414,0.5332642045725429,0.8019022536956114,0.07151743901280584,-0.07029114380395675,0.11910906831461916,-0.029045391622778905
-11,-2,A,Dense,0.5546226010099075,0.29650967193621947,0.4481479475570612,0.8226655289813151,-0.09546181019500602,-0.23849055089505825,-0.21239928181256357,-0.11681778278502003
-11,0,A,Dense,0.3903124920616014,0.18396705246323253,0.589005773247546,0.6987833967383202,0.04416625641860607,-0.05436068960930526,-0.017284567481411092,-0.17704811377760782
-11,2,A,Dense,0.49482023307580414,0.25815035112824025,0.4625091601151093,0.8925396650346823,-0.13472539175813492,-0.018901429768247418,-0.12444864498888658,0.005500293603337463
-11,4,A,Dense,0.6475066551848808,0.34445897473747367,0.4204741527469981,0.6820075802672401,-0.04296349785275087,0.08981173241223475,0.009452756758846837,0.05374787046064286
-11,6,A,Dense,0.6000487639544722,0.21296949980727709,0.2166891644583343,0.8968358786012836,0.07147456498889451,0.00321850870368397,0.20487082576988508,0.032250466028990475
-11,8,A,Dense,0.5741157164076378,0.13226717953466033,0.16231883212129794,0.7867352521701519,-0.03843873765929212,0.125451870238119,-0.03089600145979074,0.11912606816318326
-11,10,A,Dense,0.8306716003775342,0.18074670016707767,0.3682496034156183,0.7053287327976254,-0.007434532975852426,0.13530691601664074,0.13663894118544384,-0.07750449630162398
-11,12,A,Dense,0.7303401274104051,0.19914506194809786,0.302918294189965,0.858159475311752,0.07474449714270559,-0.08438538774248994,-0.1290942219493224,-0.22746210312061999
-11,14,A,Dense,0.8480080757443074,0.37928112131315306,0.20039947801370928,0.6423610436731745,-0.05844009765960311,0.00784392460836701,-0.105470445496592,-0.10564970706252602
-11,16,A,Dense,1.028574785697139,0.1686299712373502,0.12457231727390594,0.5948211555746399,-0.04554670562497405,0.07244910603817277,-0.05996399948212037,0.14194556807978392
-10,-17,A,Dense,-0.03891612396166083,0.4311949933753776,0.8187820193246601,0.8240714466421935,-0.03160829611229734,-0.18357687561770902,-0.07721923878043793,0.04000000056135664
-10,-15,A,Dense,0.3341422239827658,0.3397601488759546,0.9408640505370462,1.0423787815278382,-0.04580251830145565,-0.1347995784367169,-0.04213568077704419,0.019540322128332028
-10,-13,A,Dense,0.349755370229726,0.2829499084928014,0.7904935989707512,0.5389663012859508,-0.11772264174512104,0.04512260161360988,0.008797354712916896,-0.0039926463373363775
-10,-11,A,Dense,0.2900186271770296,0.4285680201057702,0.6362052871181529,0.7047856813805821,-0.056193011385792635,0.08179815444538614,-0.1572989257072861,-0.0731254568812957
-10,-9,A,Dense,0.17339195620933667,0.12884184442494467,1.0090333200538073,0.83359151572225,-0.04425892927741562,-0.0384489121041518,0.13722713166079914,-0.00412596526500604
-10,-7,A,Dense,0.39076402122804527,0.14926062279852853,0.6608207462704301,0.6222659844677897,0.15758758095019695,0.06675480803699957,0.16372116447028534,0.00017948728781070852
-10,-5,A,Dense,0.38019179447767476,0.29678717389532827,0.7125816712190327,0.8344845198164964,0.08913439016052467,-0.09400159321237542,-0.0057836612377593745,-0.031982627788875624
-10,-3,A,Dense,0.4354836335224552,0.4091495770277829,0.5210521926861603,0.879717384251255,0.02177182010871666,-0.03952835480161807,0.03602260370774287,0.014782073903652696
-10,-1,A,Dense,0.332057324592255,0.42709792578611383,0.3943080706999541,0.7363439808126658,-0.1340124895654786,-0.027837296760789405,-0.027464374936629746,0.06007330151455917
-10,1,A,Dense,0.4356942562689631,0.3218005583678196,0.514840782442744,0.6241798804175752,-0.07801438813877719,0.06446898032842334,-0.09289264824607305,0.05805676870356148
-10,3,A,Dense,0.6998704331434464,0.44461986378300233,0.38976898427379514,0.6891346694819713,-0.11419418191613116,0.19853803952602933,0.09531762543293539,-0.04891561751842162
-10,5,A,Dense,0.5777810944862255,0.3364114807001941,0.306584550627166,0.876972927833604,-0.10504376287559675,0.016648527257714707,0.11067745186243289,0.03389758936682615
-10,7,A,Dense,0.6609831760358422,0.14219302566431508,0.2249392225329914,0.7606390263838942,0.09262574910843924,-0.0022030072516940466,0.026250289085183384,0.02971600238082216
-10,9,A,Dense,0.7366592293787478,0.1958391641092668,-0.1205076601090948,0.7974737501565838,-0.022072875695836658,0.21857306167225743,0.09140771642240336,-0.1349605255711928
-10,11,A,Dense,0.7914732328311682,0.3795749704226348,-0.011055926712593145,0.7243010726877218,0.0806676402164363,0.22106897260157643,0.14538402371218848,-0.02650649968885794
-10,13,A,Dense,0.7518398271591127,0.18755027776823266,0.16354580168866095,0.6278713058404383,-0.03764225545881953,0.09557039711138672,0.08775475534514207,-0.24407040147750841
-10,15,A,Dense,0.876307941921992,0.3611283615489893,0.2626778364979777,0.8796569829932345,-0.014648067072816138,-0.05100639500960824,-0.1779438925423431,0.019495509241218734
-10,17,A,Dense,0.9449555100071342,0.4578026628673957,0.15336201469469474,0.7250441250695002,0.047814057555580845,-0.13248457809327402,-0.011315849445608398,-0.04516410891769469
-9,-16,A,Dense,0.26846222963194966,0.32162018998551617,0.8976919354806608,0.692266359283473,0.03320814614168105,0.11788434440256437,-0.03524537316377418,0.0018252460856112947
-9,-14,A,Dense,0.2546249521444186,0.30374030340422353,0.8418290452120237,0.750427695419787,0.2585975175683896,0.05817233649705059,-0.07900170968152082,-0.06844404020861826
-9,-12,A,Dense,0.05143065896784638,0.20155077320320972,0.8404800800258717,0.9016298658415253,-0.09820194972109048,0.09020913115882681,0.0871555966288142,-0.011955875662639608
-9,-10,A,Dense,0.23338568127877754,0.3269765946216994,0.6463713640076711,0.7560425289600257,-0.04512188269438766,-0.14823967869957688,-0.19545930044832757,0.02940820387932141
-9,-8,A,Dense,0.30580715227828015,0.2819038329457332,0.6761927982042287,0.759367773461518,-0.11586032636594852,0.06351000115979254,0.008486545836110417,0.13427218613511857
-9,-6,A,Dense,0.3686216554325535,0.2025495115148762,0.5872278264347912,0.8037506262899103,-0.1603216846614096,-0.08474738905650647,-0.027589572144017388,0.042896794854851705
-9,-4,A,Dense,0.42861265833329976,0.4677233495045575,0.5628798040740886,0.7650457263093801,-0.1087748675353668,0.017676210325026386,0.14152045267018235,0.055982844882806
-9,-2,A,Dense,0.4711326866826275,0.23317014728718086,0.6060011037479877,0.7317185217099388,-0.06783346293354935,0.010163005353342469,-0.015542243252775971,0.014880876167959035
-9,0,A,Dense,0.47860735336488347,0.35126378394258545,0.5489178350637793,0.7664086604113579,0.04223247974498747,0.11516655830474756,0.14916738588018078,-0.11546343387288444
-9,2,A,Dense,0.4460633091654118,0.4623673354865874,0.32108194567981374,0.7025229483944868,0.0014287211883989067,0.0014108356253124856,0.024409844350238658,-0.01771681151147619
-9,4,A,Dense,0.6301525548080624,0.28637734520107483,0.34058954145454623,0.7710646632055925,-0.1026625482884179,0.03916980160104727,0.153739673068429,-0.17047757442280442
-9,6,A,Dense,0.7631494679155801,0.3833827950729592,0.19267891025127082,0.7235816974391083,-0.0013503244592976754,0.16772005099660964,-0.1925567360332877,-0.043399046221595704
-9,8,A,Dense,0.8600834894377163,0.23245306064433194,0.29148579716861234,0.6658405609740028,0.08301613723463044,-0.15365306903820386,-0.14455181477453236,0.08717025855988135
-9,10,A,Dense,0.8141092511298107,0.30765472627445967,0.13612260651046001,0.8782190700922838,-0.15058324053306205,0.015714578370253453,0.10271510358931511,-0.04751252784446033
-9,12,A,Dense,0.7624901017416151,0.22050076945378472,0.3576147217580514,0.739152539863231,0.1542547211374117,0.007957954655656066,-0.06257730437317764,-0.004060623167853001
-9,14,A,Dense,0.8587998264275211,0.42077514751097994,0.1899626555223269,0.7637271839032571,0.006589160860223995,0.07271712595339491,0.18478669957021032,-0.08193868304987907
-9,16,A,Dense,0.8021585197736125,0.2163840263509839,0.21980931776564458,0.7141893580248742,0.05712242102362395,-0.05610891309809973,0.14664423911885802,0.07985013379072203
-8,-17,A,Dense,0.14029216693158636,0.2570559981064622,0.804703499971597,0.5933431857422211,0.018496258734208664,-0.1406719432559558,-0.021682705022214338,0.151842203065218
-8,-15,A,Dense,0.147290010800393,0.31217657024942086,0.7920116533547503,0.572074513846974,0.048473464796892386,-0.1489284264440218,-0.13449277870651724,-0.10658027113487584
-8,-13,A,Dense,0.21738017418182973,0.15196516089381784,0.8839567190736002,0.7756228836674178,-0.045768456167907784,0.03252594982295819,-0.14247656537214895,0.10714759302545598
-8,-11,A,Dense,0.09955130300064624,0.3230054098502571,0.882854726818026,0.6900330683653129,-0.10893426377121063,-0.06007479306385678,0.1024774112281728,-0.023860553171462743
-8,-9,A,Dense,0.2899992221062983,0.3486404891798394,0.7484017791311488,0.849609670607138,-0.11992043250956433,0.09158237815976043,0.09346547073366236,0.14140291355619874
-8,-7,A,Dense,0.3376233487284266,0.299019888346356,0.7530364973930308,0.7963533588076609,-0.2343039101651841,0.06970509788397265,0.15891473016364574,0.060378146955295864
-8,-5,A,Dense,0.5199528620639591,0.3138627783725714,0.697795822763171,0.6799763694841083,0.09219363780076167,0.17945248483922122,-0.1704621958177116,-0.031292896719001415
-8,-3,A,Dense,0.4829082672767398,0.3104422905679751,0.5566898756985673,0.7052789301831688,0.09177681977951374,0.15668547072137862,-0.24581694305490187,0.02007385407583895
-8,-1,A,Dense,0.26342414133421355,0.47589363679926133,0.7766329685642555,0.5955521702526844,0.10179570524293596,-0.015014783201743893,-0.10971438697704637,0.050109000930877196
-8,1,A,Dense,0.6782494245827486,0.26941656614494947,0.41076083418757386,0.7087401003007003,0.04891305566492876,0.040251620973532146,0.13161760815300222,-0.08192664641893721
-8,3,A,Dense,0.6744862255390378,0.37346813818472907,0.5009594388931773,0.6843029588511881,-0.04265996362860371,0.05709409939421983,0.012147857932905784,-0.017426703446692563
-8,5,A,Dense,0.6418907056129847,0.19295227653547153,0.31173972085134505,0.7704347343189559,-0.07748021781355291,-0.112728552370693,0.07811753362875992,-0.19911401489546665
-8,7,A,Dense,0.6480875070243521,0.343294844759752,0.41185079693455906,0.6969928923971627,0.07172635437832152,0.0014336422175760023,-0.10706683714165971,0.039752775657315394
-8,9,A,Dense,0.7381841538020039,0.3922455590884797,0.23132779332640874,0.6879540526282601,-0.04299001052078867,0.11584719964733277,-0.09939209291753934,0.007166855388024413
-8,11,A,Dense,0.7652361384000151,0.2634128509771305,0.21277635461401764,0.5693187551579106,-0.18920335724856702,-0.0526482354794923,-0.13938176478742056,0.07125044420921607
